,id,image_link,group_id,entity_name,entity_value,numeric_value,unit,ocr_text
10211,248528,https://m.media-amazon.com/images/I/61E-9Qx4JCL.jpg,478428,height,7.25 inch,7.25,inch,"7.25"" ROLL 7.25"" 12"""
10212,248530,https://m.media-amazon.com/images/I/51c8qgrtJsL.jpg,579652,height,18.11 inch,18.11,inch,product size 18.11inch 2.36inch 10.63inch
10213,248531,https://m.media-amazon.com/images/I/6104vA95I-L.jpg,687894,height,6.7 inch,6.7,inch,"Perfect Size Scientific height for foot support 15.8"" 9.1"" 6.7"" 5 1"""
10214,248533,https://m.media-amazon.com/images/I/51NsmUoFp6L.jpg,752266,height,4.72 inch,4.72,inch,"8 4.72"" 37.4"""
10215,248538,https://m.media-amazon.com/images/I/51vKJTJ7UUL.jpg,916768,height,11.0 inch,11.0,inch,"CRYSTAL C A K E B 0 X Ufit s made with love; why not presentit with love? 8 * 8 * 11"" '20 x 20 x 28cm 6u Cahe Size PME"
10216,248541,https://m.media-amazon.com/images/I/615AGc9dAPL.jpg,752266,height,13.2 inch,13.2,inch,II 4.7 II 13.2 II 13.8
10217,248542,https://m.media-amazon.com/images/I/617vFZ3i+0L.jpg,931856,height,11.0 inch,11.0,inch,Our Store Other Stores Flower Flower diameter 2.56in diameter 2.36in 3 Realistic green No leaves leaves Soft PVC + Dim color Metal Wire Stem
10218,248548,https://m.media-amazon.com/images/I/61+EETP4isL.jpg,347404,height,41.0 inch,41.0,inch,"F 6"""
10219,248549,https://m.media-amazon.com/images/I/515IyTX+nLL.jpg,292475,height,3.7 inch,3.7,inch,4.9 in 12.5 cm 3.7 in / 9.5 cm
10220,248552,https://m.media-amazon.com/images/I/617CE8C2xLL.jpg,145486,height,2.0 inch,2.0,inch,"VOL/EXP 2 in 1 Pedal Volume and Expression, for every stage scenario Oo Pedal; ~Passie' AMPERO Volurne [ FT Exptessiont PRESS"
10221,248553,https://m.media-amazon.com/images/I/61A4c7rzzoL.jpg,648011,height,15.5 inch,15.5,inch,TEKIZOO ADJUSTABLE LAMP STAND STABLE STRUCTURE AND EXCELLENT QUALITY UendNoritlddce nort Adjustable Widih:7.8-13.8 Inch Ginoennetcridntnnt WecirnumaljcurcoDann 1 1
10222,248560,https://m.media-amazon.com/images/I/51tQdJmGfbL.jpg,558806,height,3.5 inch,3.5,inch,"-1.5"" BAMAN Contd 3.5"" TM: @ DC ("
10223,248562,https://m.media-amazon.com/images/I/51bvuNl-U9L.jpg,237000,height,21.0 inch,21.0,inch,"Recliner SIZE 79"" (201cm) (53cm) 21"" (53cm) 22"" (56cm) 21"""
10224,248567,https://m.media-amazon.com/images/I/51aZ0Z1RLjL.jpg,483370,height,9.8 inch,9.8,inch,9.8inch 8inch
10225,248580,https://m.media-amazon.com/images/I/611nM1hthVL.jpg,589105,height,20.5 inch,20.5,inch,"Versatility and Flexibility with 4 Different Sized Cubes 6.75"" 12.75"" 17.5"" 9.75"" 13.75"" 20.5"" 12.75"" eond 13.75"" 14.5"" 11"""
10226,248586,https://m.media-amazon.com/images/I/41phtucV3ZL.jpg,639508,height,17.2 inch,17.2,inch,17.2 in 43.7 cm 16 in 13 in 40.6 cm 33 cm
10227,248587,https://m.media-amazon.com/images/I/51I-UGPAX1L.jpg,401212,height,32.25 inch,32.25,inch,"15 3/8"" OVERALL 301/8"" OVERALL WIDTH DEPTH 14 1/8"" 21 3/4"" 6 7/8"" 5 14 112"" 9 1 6 5/8"" 7/8"" 17 3/4"" 7/8"" 14 1/8"" )) 1/4"" 1/8"" 14 1/2"" MATERIALS FEATURES- I5mm thick Particle Board laminated with AMC (Enhanced Amino Coated Lamination Paper)- Back panel 2.5mm thick MDF board_ KITCHEN CART Silver colored Plastic Door Pull 2*0 PVC wheel, two with lock three without lock 30 1/8""W x 15 3/8-D x 32 1/4HHt 2 Door storage Fixed shelf Spice bottle rack Acjustable spice shelf with Chrome plates metal bar railing Pull-out shelve 11 7/8"" Dx 22 3/8"" W ( 8 1/4"" pull-out)"
10228,248588,https://m.media-amazon.com/images/I/51RMAYs8pNL.jpg,913156,height,7.4 inch,7.4,inch,"0 0 5.8cm (2.3' 6.5cm (2.5"")"
10229,248589,https://m.media-amazon.com/images/I/61CKHr64DQL.jpg,142748,height,60.0 inch,60.0,inch,Size 60 inch Colour Camo Pattern DPM
10230,248597,https://m.media-amazon.com/images/I/51tO2g+HARL.jpg,403664,height,10.0 inch,10.0,inch,6inch 1 DUICRA 4inch
10231,248599,https://m.media-amazon.com/images/I/51EfcPPM1nL.jpg,945489,height,3.15 inch,3.15,inch,1.26IN 3. 15[N PERFUEM MAXIMUM CAPACITY 5 ML 3PCS 0. 67IN
10232,248601,https://m.media-amazon.com/images/I/51RWxmygWTL.jpg,913156,height,3.5 inch,3.5,inch,DIMENSION :- Height 3.5 inch Width 3.5 inch Length : 3.5 inch
10233,248602,https://m.media-amazon.com/images/I/61-MyQqHFcL.jpg,311997,height,14.0 inch,14.0,inch,"Weight 57,32 Ibs Load Boartng 110 @bs 14' Io ma 72"" Unit: inch 12"" Product Size room bedroom meeting room living"
10234,248603,https://m.media-amazon.com/images/I/51DGNIQAnTL.jpg,284992,height,17.0 inch,17.0,inch,Product Size Information Expand Size: 17in 18in 4in Folding size: 6in 2in IIin 6in
10235,248605,https://m.media-amazon.com/images/I/516rtE6hnDL.jpg,849273,height,3.5 inch,3.5,inch,"Color Negro Carbon Tamano 9.4 x 3.5 in Material Carbon,Eva Tipo de servicio Bicicleta"
10236,248606,https://m.media-amazon.com/images/I/51AsU2ALBEL.jpg,988675,height,3.54 inch,3.54,inch,L.3.35inch L.3.15inch W:0.98inch W:0.98inch L.3.15inch L.3.54inch W:0.98inch W:0.98inch 6
10237,248614,https://m.media-amazon.com/images/I/61+r2dl6lNL.jpg,916768,height,6.88 inch,6.88,inch,8 8 8 1 0 1 7.Scm 6718 1
10238,248615,https://m.media-amazon.com/images/I/51Z9jmfbgfL.jpg,120219,height,4.7 inch,4.7,inch,S 7 5 m 4.9 in 1.6 in
10239,248616,https://m.media-amazon.com/images/I/51sH5fTRAkL.jpg,311997,height,21.25 inch,21.25,inch,"Product Parameter 21225"" 22805"""
10240,248618,https://m.media-amazon.com/images/I/518ZnZaF-FL.jpg,931856,height,31.5 inch,31.5,inch,X2 7 X1 6.3inch 1 I X1
10241,248623,https://m.media-amazon.com/images/I/61FY2O6dYtL.jpg,351134,height,5.0 inch,5.0,inch,"Product Size 5"" 4"" 171 5"" 4 1.57"" 2.17"" FIXING NAIL X4"
10242,248625,https://m.media-amazon.com/images/I/5149hCnh1vL.jpg,478357,height,27.88 inch,27.88,inch,"27 7/8"" 23 5/8"" 15 5/8"""
10243,248627,https://m.media-amazon.com/images/I/614Xz-0twvL.jpg,916768,height,6.0 inch,6.0,inch,Thermal insulation effect 100 90 80 718 70 588C 1 60 50 408C 40 30 20 TIME[H] Hot test 0 2 6 8 10 12 14 16 18 20 22 24 The bottle is filled with 96-98*C hot water at room temperature of 20+52C. Cold insulation effect 22 20 18 148C 16 14 1 12 10 6.6'C 8 4 TIME[H] Cold test 0 2 6 8 10 12 14 16 18 20 22 24 The bottle is filled with 2-4*C cold water at room temperature of 20+58C.
10244,248628,https://m.media-amazon.com/images/I/61DDhJqByVL.jpg,866516,height,2.5 inch,2.5,inch,"2.5"" 2.0"""
10245,248629,https://m.media-amazon.com/images/I/61BC-pPHmDL.jpg,276611,height,38.1 inch,38.1,inch,170 Ibs total load 22.3 in 10.8 in 78 i 82i 22 Ibs 73i 8312 38.1 in 73i 5 83 i Ibs 122m 1351 @ @l 4.6 in 12 in 63 23.2in
10246,248630,https://m.media-amazon.com/images/I/61FqIGQbjpL.jpg,442321,height,36.25 inch,36.25,inch,"36.25"" 22"" 34.25"""
10247,248633,https://m.media-amazon.com/images/I/51KqysMdjmL.jpg,969033,height,2.2 inch,2.2,inch,38cm 15in 5.5cm 2.2in 56cm 22in
10248,248637,https://m.media-amazon.com/images/I/51MsbsZ1wxS.jpg,630877,height,1.0 inch,1.0,inch,How to remove sander disc Inset the wrench Hold the wrench Finish into the rotor and turn the disc
10249,248638,https://m.media-amazon.com/images/I/51gfmcgeJiL.jpg,978900,height,1.5 inch,1.5,inch,~1.5 inch inch 8.5 1
10250,248640,https://m.media-amazon.com/images/I/51EvgQ60P9L.jpg,311997,height,32.0 inch,32.0,inch,"32"" 19"" 14"" 11"" 13.5"" 29 12"""
10251,248646,https://m.media-amazon.com/images/I/512SqJWZGjL.jpg,918474,height,11.0 inch,11.0,inch,55in 50in 48in 45in 42in 45in 4in 11in Doka
10252,248647,https://m.media-amazon.com/images/I/510ZPPE+7LS.jpg,752266,height,2.0 inch,2.0,inch,"Isiqsq 0I9 3duodab supndat oncld iLtx Ib1uIG( 92015019100) nuid NGIX s6 ""Xirg5130xd &8 O01 2594913 2io} ewseulq ling"
10253,248652,https://m.media-amazon.com/images/I/51TWVIAsPBL.jpg,745387,height,31.5 inch,31.5,inch,"47.2"" 31.5"" 5.3"" 8.1"" 15.7"" 21.6"" 12.2"""
10254,248655,https://m.media-amazon.com/images/I/51yLZv5RRvL.jpg,478357,height,18.0 inch,18.0,inch,"39.5"" 8 2 21.75"""
10255,248658,https://m.media-amazon.com/images/I/51HgUkyBebL.jpg,276221,height,3.7 inch,3.7,inch,3 Total Length: 6.5 in / 16.5 cm width: 3.7 in / 9.5 cm
10256,248660,https://m.media-amazon.com/images/I/51k9BJ69GHS.jpg,978900,height,2.0 inch,2.0,inch,"MATERIAL It is made of premium material, environmental protection, tasteless: SUPERB Superb heat conductivity and uniform baking to prevent hot spots and burning:"
10257,248665,https://m.media-amazon.com/images/I/51CMcIx1E1L.jpg,844474,height,18.1 inch,18.1,inch,18.1lnch 6 11.4Inch XNiit 0
10258,248666,https://m.media-amazon.com/images/I/41JPLrkbIWL.jpg,916768,height,5.5 inch,5.5,inch,H 5.5 Inches Coffee PURE 4.2 Inches 4.2 Inches TRADITIO ; HOMEMADE AtlN EVERY DAY
10259,248670,https://m.media-amazon.com/images/I/41tTTH8D58L.jpg,276611,height,29.2 inch,29.2,inch,"29.2"" 18"" 29.8"""
10260,248671,https://m.media-amazon.com/images/I/613RhCHHTJS.jpg,148807,height,78.7 inch,78.7,inch,89.4in 227cm 1 IOOin 254cm 8 1 0 9
10261,248673,https://m.media-amazon.com/images/I/612fuKpOgxL.jpg,220662,height,2.6 inch,2.6,inch,"Premium 6 Rare Earth Magnets Pull Force Reach Up to 50.Olbs 0 4 4 6 3.2"" 0 2.6"""
10262,248676,https://m.media-amazon.com/images/I/615GuWz4w0L.jpg,443426,height,2.0 inch,2.0,inch,"2s Haatt Mn 2 in 1 design, It is a tape cutter as well as a tape storage box"
10263,248679,https://m.media-amazon.com/images/I/51gIM5L9BbL.jpg,558832,height,8.0 inch,8.0,inch,"gonaturs"" Small 8' 8"
10264,248680,https://m.media-amazon.com/images/I/51LGUCDSCXL.jpg,810266,height,8.25 inch,8.25,inch,BPA-Free straw Lid Powder coated J Vacuum insulated double walled Food grade 18/8 stainless steel 2.75inch
10265,248681,https://m.media-amazon.com/images/I/41ujKMLdC0L.jpg,478357,height,29.5 inch,29.5,inch,"ul ] 80 cm(63"" 160 cm(31.5"""
10266,248682,https://m.media-amazon.com/images/I/51rhW+K1uAL.jpg,752266,height,4.7 inch,4.7,inch,3in 4.7in
10267,248683,https://m.media-amazon.com/images/I/51SY+p4L7KL.jpg,598375,height,11.0 inch,11.0,inch,"metaltex"" efctoxia , Dak"
10268,248686,https://m.media-amazon.com/images/I/513UC-AbNFL.jpg,292475,height,2.9 inch,2.9,inch,"Capacity:700ml(230z) 6"" (1Scm) 2.9"" (7.4cm)"
10269,248688,https://m.media-amazon.com/images/I/415Nmh76u9L.jpg,810266,height,4.0 inch,4.0,inch,4.0 in / 10.4 cm 4.0 in / 10.4 cm
10270,248689,https://m.media-amazon.com/images/I/619j9CWpL+L.jpg,966161,height,1.2 inch,1.2,inch,1.2inch 0.8inch
10271,248690,https://m.media-amazon.com/images/I/612Tg+Fc4FL.jpg,396026,height,6.22 inch,6.22,inch,"6.22in 7.Sin 4.6in 2.8in 2.8in 2.8in 18 "" 200z 24 = 280z 30 - 320z Small Medium Large"
10272,248691,https://m.media-amazon.com/images/I/6103i+dm1jL.jpg,529606,height,4.0 inch,4.0,inch,"4"" 4"""
10273,248699,https://m.media-amazon.com/images/I/6170PSo3sxL.jpg,849273,height,9.1 inch,9.1,inch,"pRODUCT DETAILS Used to place fishing tools Visible transparent zip inside pocket Large side zippered pocket: 4.1""(L)* 5.5 ""(H)* 1.4 ""(W) Front pocket: Large side zippered pocket: 7.8""(L)* 5.9 ""(H)* 0.78 ""(W) 4.3""(L)* 6.7 ""(H)* 1.6 ""(W) Lower main compartment: 9.3 (L)* 6.7 ""(H)* 6.3 ""(W) Can hold up to 4 (9.1""*1.2""*4.3""Jutility boxes"
10274,248701,https://m.media-amazon.com/images/I/6184BN70O2L.jpg,276611,height,33.5 inch,33.5,inch,"19.7"" 13.8"" 833"" 4.1"" 11.1"" 11.3"" 21.5"" 63 15.7"" 25.4"" 24.2"" 33.5"" 13.2"" 13.2"""
10275,248709,https://m.media-amazon.com/images/I/51QNEEZnU7L.jpg,478357,height,30.0 inch,30.0,inch,"Product Size 220lbs 47"" 7 30'"
10276,248710,https://m.media-amazon.com/images/I/613XolMz24L.jpg,478357,height,17.5 inch,17.5,inch,"36"" 21.5"" 15"" 17.5"" 3/4"""
10277,248718,https://m.media-amazon.com/images/I/412+pJkR8wL.jpg,416664,height,19.0 inch,19.0,inch,5.8 in 5.8 in 19 in 5.3 in 5.3 in
10278,248722,https://m.media-amazon.com/images/I/61-Pn0uC8OL.jpg,278850,height,3.62 inch,3.62,inch,LovE   YOU 3 SNOW MUCH 0 THANK  YQU 0 5 1.57in 1.96in YOU MEAN 0.78in HAPPINESS $ 1.33in TO ME @ 3 SNOWFLAKE kisses 8 hOliday 5 Wishes 1.53in 3.54in
10279,248723,https://m.media-amazon.com/images/I/511UYreFkkL.jpg,823083,height,10.8 inch,10.8,inch,10.8 in 2.8 in 2.8 in
10280,248724,https://m.media-amazon.com/images/I/61EVnLc9u4L.jpg,204245,height,77.5 inch,77.5,inch,; Tn 37.7 in 37.
10281,248726,https://m.media-amazon.com/images/I/619tAUM0KLL.jpg,311997,height,72.0 inch,72.0,inch,"72"" 8 18"""
10282,248727,https://m.media-amazon.com/images/I/51kLgS958IL.jpg,120219,height,4.0 inch,4.0,inch,"7"" 10-1/8"" made in USA"
10283,248728,https://m.media-amazon.com/images/I/612YMJVSpSL.jpg,745387,height,56.0 inch,56.0,inch,"56"" 42"" 20"""
10284,248730,https://m.media-amazon.com/images/I/616jy61TmeL.jpg,949192,height,31.8 inch,31.8,inch,6 [ 3 12.6 inchl 32cm
10285,248736,https://m.media-amazon.com/images/I/512ctLckLFL.jpg,549052,height,26.0 inch,26.0,inch,41.5cm/16in After expansion:68cm/26in rope length:100cm/39in
10286,248742,https://m.media-amazon.com/images/I/51apjWjt01L.jpg,861555,height,3.5 inch,3.5,inch,DIMENSIONS 3.5 Inch 1 InchT 5.1/ Inch Inch 8.8
10287,248752,https://m.media-amazon.com/images/I/51tVKU9asJL.jpg,501250,height,87.0 inch,87.0,inch,"34"" 87"" 32'"
10288,248754,https://m.media-amazon.com/images/I/41EhFa7JgeL.jpg,986932,height,5.1 inch,5.1,inch,7.0 in 18 cm 3mimiMe cm 13 in / 5.1
10289,248756,https://m.media-amazon.com/images/I/614W+U7XtnL.jpg,810266,height,3.94 inch,3.94,inch,Perfectly Sized to Fit Your S 1 S 0.43inch S S S Cup
10290,248757,https://m.media-amazon.com/images/I/61FtFZFzeuL.jpg,120219,height,9.2 inch,9.2,inch,"9.2"" 5.1"" i16"
10291,248764,https://m.media-amazon.com/images/I/51Pk-4jki2L.jpg,347404,height,12.0 inch,12.0,inch,"Iathastu"" Puclty grow BAGS { 4 60 Inch Inch 12"
10292,248772,https://m.media-amazon.com/images/I/6141XgNsGRL.jpg,752266,height,17.0 inch,17.0,inch,"Product Specification 110-120V 04.7"" E26*1 Base { 8 Contain light bulb J Can work on a flat ceiling Can work on 5 Sloped ceiling 4 Can work on 013.4"" Vaulted ceiling"
10293,248779,https://m.media-amazon.com/images/I/516htOC3fTL.jpg,558806,height,7.36 inch,7.36,inch,6.89in SPY 3.86in BRIHA 7.36in 315in /2.4in 5.12inl HA
10294,248780,https://m.media-amazon.com/images/I/61BCC+pip0L.jpg,417434,height,58.0 foot,58.0,foot,58' < 2 22'_ 17
10295,248781,https://m.media-amazon.com/images/I/6179qFgvuyS.jpg,849273,height,15.0 inch,15.0,inch,"Perfect size Using for merchandise bags Sturdy Bags are 2.36 mil thickness Convenience Die cut handle for easy carrying 6 Unique design Telling your customers Thank You Cute Have a professional appearance 12inches Dhk"""
10296,248782,https://m.media-amazon.com/images/I/51zEMoPvp4L.jpg,478357,height,22.0 inch,22.0,inch,"38.5 29"" 22 16.5 20"" 38.5"""
10297,248784,https://m.media-amazon.com/images/I/61Bvwt6SewL.jpg,611510,height,20.0 inch,20.0,inch,Adjustable Height 20-25.2in. Wide Adjustable Range Adjustable Height Handle
10298,248786,https://m.media-amazon.com/images/I/51QINQd128L.jpg,777313,height,10.0 inch,10.0,inch,"11.75"" 10"" 8"" 8"""
10299,248790,https://m.media-amazon.com/images/I/51fKm1UWnjL.jpg,149159,height,4.3 inch,4.3,inch,4.3 in / 11.0 cm 10.6 in 27.0 cm
10300,248792,https://m.media-amazon.com/images/I/6128M+tJC1L.jpg,545902,height,8.9 inch,8.9,inch,Kettle Size Capacity: 2.5L =12 Cups 8 5' 7.7 inch
10301,248795,https://m.media-amazon.com/images/I/610ybd99MoL.jpg,618163,height,30.0 inch,30.0,inch,COSMO COS-631755 3-Prong Plug 30 IN: WALL MOUNT Included RANGE HOOD Top Vented
10302,248797,https://m.media-amazon.com/images/I/61CjGCQgVRL.jpg,375438,height,6.7 inch,6.7,inch,BEADNOVA Dimension of Squeeze Bottle Watering Can FJu 17cm 22cm 6.7 inches 25 ; 8.6 inches 30 Q 4s Diameter: 5.5cm/2.17 inches Diameter: 7cm/2.76 inches Capacity: 250ml Capacity: 500ml
10303,248798,https://m.media-amazon.com/images/I/51InWXaxizL.jpg,844474,height,12.59 inch,12.59,inch,My Bag Story SONIC PRIME 32 cm 12.59 inches 11 cm 4.33 inches 26 cm 12.23 inches
10304,248802,https://m.media-amazon.com/images/I/51Jw8KYrx6L.jpg,640408,height,8.6 inch,8.6,inch,8.6inch 5.1inch
10305,248803,https://m.media-amazon.com/images/I/51b-SrQe+jL.jpg,838598,height,16.5 inch,16.5,inch,16.5 in 42 cm 3 2.9 in / 7.5 cm
10306,248805,https://m.media-amazon.com/images/I/41vCd7VQMAL.jpg,347404,height,19.65 inch,19.65,inch,10.14 in /25.8 cm 19.65 in /50.0 cm
10307,248808,https://m.media-amazon.com/images/I/51kLy0i1IiL.jpg,752266,height,13.0 inch,13.0,inch,5 inch 13 inch 28 inch Acrylic Shade Quiet DC Motor Thickened ABS Blades
10308,248812,https://m.media-amazon.com/images/I/613IGNC2qWL.jpg,453674,height,3.78 inch,3.78,inch,"O: 9.5"" SUNHOUSE Thickness: 0.02"" Weight: 1.14 pound H: 3.78"" SUNHOUSE Thickness: 0.02"" Weight: 4.14 pound H: 5.31"""
10309,248815,https://m.media-amazon.com/images/I/61DrlisOPeL.jpg,916768,height,2.6 inch,2.6,inch,6oz 3.3in 2.6in 2.6 in
10310,248819,https://m.media-amazon.com/images/I/610eQtH3ATL.jpg,549052,height,9.0 inch,9.0,inch,"LBH MARKET BIRD TARGET STICK 9"" ACRYLIC ROD SUITABLE FOR MOST TYPES OF BIRDS SMOOTH POLISHED ENDS ASSEMBLED IN THE USA"
10311,248822,https://m.media-amazon.com/images/I/61CYf5s5jhL.jpg,752266,height,6.0 inch,6.0,inch,"Fits 4""x4"" Vinyl Posts and 4""x4"",5""x5"",6""x6"" Wooden Posts 4 Inch Vinyl Post 4 Inch Wooden Posts (4""x4"") (3.5""x3.5"") 5 Inch Wooden Posts 6 Inch Wooden Posts (4.5""x4.,5"") (5.5""x 5.5"")"
10312,248823,https://m.media-amazon.com/images/I/51idROLzqeS.jpg,362818,height,4.3 inch,4.3,inch,"LARGE + FLEXIBLE klntho kinsho COVER MORE OF YOUR LUNCH 43"" x7.5"" x 0.4"" each"
10313,248824,https://m.media-amazon.com/images/I/6152+z+mHsL.jpg,737148,height,7.0 inch,7.0,inch,inch SIBAYS
10314,248825,https://m.media-amazon.com/images/I/51DYY8QfZ+L.jpg,142748,height,30.7 inch,30.7,inch,36.22n 30.7in
10315,248826,https://m.media-amazon.com/images/I/514x+Nmz3WL.jpg,483370,height,9.84 inch,9.84,inch,25 cm 9.84 in Cute shape Delicate feel Use reassurance Comfortable touch
10316,248827,https://m.media-amazon.com/images/I/61CE6MswVVL.jpg,524117,height,1.5 inch,1.5,inch,8_ 2 DIAMETER 3.2 INCH g
10317,248837,https://m.media-amazon.com/images/I/513IenHXUrL.jpg,866516,height,8.07 inch,8.07,inch,8.07in 20.5cm 1.85in 4.7cm 3.35in 8.5cm
10318,248840,https://m.media-amazon.com/images/I/618TEPlGX6L.jpg,752266,height,2.6 inch,2.6,inch,0 Solar panels can reach 120 5.7inch TTTT I 3.5inch 6.9inch 8.2inch 2.6inch
10319,248844,https://m.media-amazon.com/images/I/61DWQQ6iYlL.jpg,178958,height,13.0 inch,13.0,inch,"7.8""  13"" 5.2"" 11"" 27"""
10320,248856,https://m.media-amazon.com/images/I/613Djw2droL.jpg,594224,height,4.72 inch,4.72,inch,8 6 2 5.50 IN / 14 CM 5.5 IN / 14 CM
10321,248857,https://m.media-amazon.com/images/I/51owH5XPcBL.jpg,237000,height,40.0 inch,40.0,inch,MEASURING GUIDE Unique 4-Piece Design 27-39 in Back Right Left Front PIECES Back Right 40-50 in 1 in Left Front 30-40 23-35
10322,248859,https://m.media-amazon.com/images/I/615zGsHMTDL.jpg,347404,height,10.8 inch,10.8,inch,Measures Lenght: 12 in Height: 10.8 In Base: 10.32 in
10323,248862,https://m.media-amazon.com/images/I/516-JIqnhpL.jpg,341157,height,4.13 inch,4.13,inch,132 mm (5.20 in.) 34mm 1L6 mm (5.75in ) 98mm (3.86 in.) (1.34in.) 1 6
10324,248864,https://m.media-amazon.com/images/I/41yWr48-LnL.jpg,453674,height,5.9 inch,5.9,inch,"T 5,9 in 15 cm"
10325,248875,https://m.media-amazon.com/images/I/61BpkAhpBqL.jpg,931856,height,8.66 inch,8.66,inch,3 3 [ [ (5 12.45cm (4.9inch) 14cm (5.31inch) Slinch) 13.Scm
10326,248877,https://m.media-amazon.com/images/I/513dxbErEYL.jpg,861555,height,11.4 inch,11.4,inch,11.4 in / 29.0 cm 9.4 in /24.0 cm
10327,248878,https://m.media-amazon.com/images/I/51UITcTTZFL.jpg,801829,height,34.6 inch,34.6,inch,"7 8 45 60 cm(17.7"" cm(23.6"""
10328,248879,https://m.media-amazon.com/images/I/618whoc+XlL.jpg,284992,height,11.8 inch,11.8,inch,Ta 3 TRIVINGd [ SHARE 37 cm/14.6 in { 8
10329,248887,https://m.media-amazon.com/images/I/51O5NdOjcUL.jpg,276611,height,32.0 inch,32.0,inch,"Product Dimensions 20"" 20"" 24"" ICatfe 16.91 32"" 9.6"" 3 4.9"" 4.3"" 19.7"" 23.2"" 19.5"""
10330,248890,https://m.media-amazon.com/images/I/619DOjrGtLL.jpg,640031,height,7.0 inch,7.0,inch,Poeroa LED Mirror Digital Alarm Clock 412/24H 11 Color Mirror 2 USB 6 Levels Auto 12/24H Snooze Night Modes Surface Charging Port Brightness Dimming Mode Mode Mode 6.2 inch 3.4 inchl 7.0 inch
10331,248907,https://m.media-amazon.com/images/I/51bg946A-RL.jpg,237000,height,18.0 inch,18.0,inch,14-16.5in (36-42cm) 18-24in (45-60cm) 19in (38-48cm) 1.5-4in (4-l0cm) 15-_ 14-l8in (36-45cm)
10332,248910,https://m.media-amazon.com/images/I/613kzP1-ZNL.jpg,918186,height,21.0 inch,21.0,inch,"TWO SIZES BRAND: Oarencal STANDARD SIZE: 18x 21 in LARGE SIZE: 21 x 25.5 in MATERIALS: Magnetic PVC FEATURES: Sunscreen; Reusable; Waterproof, Fade-Resistant; Durable"
10333,248911,https://m.media-amazon.com/images/I/51huRiwWonL.jpg,318766,height,30.7 inch,30.7,inch,30.7 in / 78 cm 25.9 in / 66 cm
10334,248912,https://m.media-amazon.com/images/I/617wKhWz-0L.jpg,478357,height,21.0 inch,21.0,inch,"24"" 21""-28"" 16w 18"" 37.5"" 48"" 18"" 18"" 45 LBS 3"" 23.5"" Load Capacity: 45LBS 24"""
10335,248917,https://m.media-amazon.com/images/I/51WljqJlNnL.jpg,603688,height,3.1 inch,3.1,inch,3.1 in / 8 cm E 5 ~ s 3
10336,248921,https://m.media-amazon.com/images/I/51KB4kdCzzL.jpg,639508,height,23.6 inch,23.6,inch,23.6IN 1 15.7IN 7.8IN
10337,248927,https://m.media-amazon.com/images/I/51tNGfc1seL.jpg,478357,height,19.5 inch,19.5,inch,18.Sinch After [ 18.5inch 1 Folding Tinch
10338,248929,https://m.media-amazon.com/images/I/510pHSDm1kL.jpg,579652,height,6.2 inch,6.2,inch,8 5' A 5 3 18.8 in / 48 cm
10339,248931,https://m.media-amazon.com/images/I/61ALP3zMAML.jpg,161371,height,11.0 inch,11.0,inch,14.18@ 005 Phone Mirroring HD Video More Apps Settings while driving une Ko Dashboard PhoneLink APPS watch  Dont ! System Settings 'Theme 3eude ALVGuj6 ' Evonsmonlod Eloueriuy ~be ~Wols ' Vkbr qunud Merol NqGO Dou 212(G1 2ertiude
10340,248934,https://m.media-amazon.com/images/I/51I00T+F4BL.jpg,478357,height,24.0 inch,24.0,inch,"24"" 23 5/8"""
10341,248939,https://m.media-amazon.com/images/I/610Gz-Y0gRL.jpg,416664,height,7.4 inch,7.4,inch,DIMENSIONS AND ACCESSORIES 2.6IN BUMP TOUCH BUTTONS TYPE-C INTERFACE 7.4IN NANO ADHESIVE PATCH 2OCWZ87INUSB-C CHARGING CABLE SNAP BASE ALTERNATIVE INSTALLATION KIT 3.2IN 0
10342,248940,https://m.media-amazon.com/images/I/51Zsm20yZnL.jpg,970563,height,9.6 inch,9.6,inch,"5.1"" 9.6"" 1.49""| TURN THE SUPPORTING LEG TO ADJUSTS FROM SIZE: 5.1"" 9.6"" 1.49"""
10343,248941,https://m.media-amazon.com/images/I/511Wlwrdf1L.jpg,611510,height,38.5 inch,38.5,inch,Mini Size 33.7cm/13.3in 6 3 8 1 2 3 30cm/11.8in
10344,248943,https://m.media-amazon.com/images/I/611WWmWu86L.jpg,627989,height,34.0 inch,34.0,inch,"34"" 13*, 5"" 3"" J0"" { 26"""
10345,248947,https://m.media-amazon.com/images/I/51amXtgljJL.jpg,842944,height,6.29 inch,6.29,inch,SIZE DETAILS 8 12.08in
10346,248949,https://m.media-amazon.com/images/I/616No1xLnFL.jpg,347404,height,4.3 inch,4.3,inch,PRODUCT SIZE 5.7 Inch 6 [ 5.7 Inch 4 Inch
10347,248957,https://m.media-amazon.com/images/I/51EQqLK5VLL.jpg,464488,height,1.6 inch,1.6,inch,1.6 in / 4.0 cm Mom Friend 1.2 in / 3.0 cm My My
10348,248960,https://m.media-amazon.com/images/I/51UKlNqYPhL.jpg,858439,height,50.0 inch,50.0,inch,"BROOM SIZE From 18.5 to 50,adjustable 8 3 1 1"
10349,248961,https://m.media-amazon.com/images/I/612KGQm+VmL.jpg,810266,height,6.25 inch,6.25,inch,"= 3 '/2"" T 18/8 6 '/4 STAINLESS STEEL YET 4 '/2 4"
